Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Credit Card No,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
1655,11941,2010-06-24,Critical,4,73.07,0.08,Regular Air,-41.01,15.7,11.25,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,340459123055557,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,2010-06-25
1656,11941,2010-06-24,Critical,26,4679.1,0.05,Delivery Truck,111.52,179.29,29.21,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,340841670534821,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.74,2010-06-25
1675,12096,2012-09-19,Medium,46,8009.592499999999,0.02,Regular Air,2332.395,200.99,8.08,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,341437538584766,Technology,Telephones and Communication,5125,Small Box,0.59,2012-09-19
1676,12096,2012-09-19,Medium,23,4689.66,0.01,Regular Air,2176.19,194.3,11.54,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,340247391736093,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,2012-09-21
1710,12289,2011-12-24,Low,25,3019.41,0.04,Regular Air,1269.05,120.97,7.11,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,377959691746061,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,2011-12-28
1718,12352,2012-03-23,Medium,5,36.86,0.07,Regular Air,-32.821,5.81,8.49,Hunter Glantz,Northwest Territories,Northwest Territories,Corporate,371825658758215,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,2012-03-24
1727,12419,2011-10-15,Critical,12,22079.47,0.06,Regular Air,5322.14,1938.02,13.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,346648751731778,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,0.38,2011-10-17
1745,12485,2010-08-07,Critical,24,5407.31,0.04,Delivery Truck,1068.48,226.67,28.16,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,348690729964170,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,2010-08-08
1751,12544,2009-03-03,Low,34,74.3,0.08,Regular Air,-129.01,2.08,5.33,Jim Radford,Northwest Territories,Northwest Territories,Corporate,348591706991790,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,2009-03-10
1770,12704,2010-02-09,Low,44,21506.77,0.06,Regular Air,1260.51,499.99,24.49,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,346427829626777,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2010-02-09
1771,12704,2010-02-09,Low,28,669.02,0.02,Delivery Truck,-1274.02,20.98,53.03,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,376461725252191,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,2010-02-11
1781,12771,2009-01-17,Critical,40,1143.49,0.08,Regular Air,-193.44,30.53,19.99,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,347181901069484,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,2009-01-17
1782,12771,2009-01-17,Critical,46,78.08,0.01,Regular Air,-43.1,1.68,1.57,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,375592249273478,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2009-01-19
1806,12929,2010-08-30,Critical,19,5297.47,0.02,Delivery Truck,-158.93,270.98,50.0,Jim Radford,Northwest Territories,Northwest Territories,Corporate,375325208772150,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,2010-08-31
1807,12929,2010-08-30,Critical,20,95.3,0.0,Regular Air,29.68,4.48,1.22,Jim Radford,Northwest Territories,Northwest Territories,Corporate,378518381888978,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.36,2010-08-31
1842,13280,2009-09-11,High,40,460.68,0.01,Regular Air,-116.76,10.9,7.46,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,342437020969102,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box,0.59,2009-09-12
1843,13280,2009-09-11,High,49,318.75849999999997,0.1,Regular Air,-160.952,7.99,5.03,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,374058918021425,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2009-09-12
1848,13313,2009-07-16,Not Specified,47,1020.61,0.04,Regular Air,-209.61,21.66,13.99,Skye Norling,Northwest Territories,Northwest Territories,Home Office,376983838307950,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,2009-07-17
1855,13346,2012-11-15,Low,44,268.34,0.09,Regular Air,-240.83,6.48,8.88,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,373441189313559,Office Supplies,Paper,Xerox 224,Small Box,0.37,2012-11-20
1913,13702,2011-09-10,Low,6,209.0,0.08,Regular Air,12.32,35.44,7.5,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,373772451438256,Office Supplies,Paper,Xerox 1906,Small Box,0.38,2011-09-14
1928,13795,2011-04-10,Not Specified,30,501.32,0.04,Regular Air,-119.0825,15.99,13.18,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,349990274044124,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2011-04-13
1929,13795,2011-04-10,Not Specified,23,275.16,0.05,Express Air,43.35,11.34,5.01,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,374357857471298,Office Supplies,Paper,Xerox 188,Small Box,0.36,2011-04-13
1930,13795,2011-04-10,Not Specified,37,1302.99,0.02,Regular Air,545.49,35.44,5.09,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,349231068341172,Office Supplies,Paper,Xerox 1932,Small Box,0.38,2011-04-11
1978,14116,2011-10-09,High,1,40.1,0.09,Regular Air,-16.0655,30.98,11.63,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,341748475402105,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,2011-10-11
1979,14116,2011-10-09,High,42,1414.05,0.09,Regular Air,161.483,34.54,14.72,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,342750824592031,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,2011-10-10
2013,14372,2012-10-23,Critical,34,5350.61,0.09,Delivery Truck,-1059.2,170.98,60.49,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,375858670094133,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,0.69,2012-10-25
2058,14726,2012-01-08,Low,15,310.87,0.07,Regular Air,-21.48,20.95,4.0,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,344058748248435,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,2012-01-08
2070,14819,2010-01-25,Not Specified,48,9062.73,0.09,Regular Air,3122.78,207.48,0.99,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,349292916878583,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,2010-01-27
2071,14819,2010-01-25,Not Specified,27,1584.1,0.07,Delivery Truck,-478.22,58.14,36.61,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,372812215041144,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2010-01-26
2114,15106,2011-01-27,Not Specified,42,283.58,0.03,Regular Air,-14.23,6.64,4.95,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,342432735198378,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,2011-01-29
2115,15106,2011-01-27,Not Specified,39,5403.37,0.06,Delivery Truck,948.79,145.45,17.85,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,377784118190622,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2011-01-27
2116,15106,2011-01-27,Not Specified,35,82.15,0.03,Regular Air,-6.33,2.21,1.12,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,342712818663020,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,2011-01-29
2117,15108,2009-08-27,High,50,2066.16,0.02,Regular Air,372.36,40.99,17.48,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,349758548867103,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2009-08-29
2129,15205,2011-03-17,Critical,18,4605.36,0.02,Delivery Truck,678.26,243.98,43.32,Julia West,Northwest Territories,Northwest Territories,Corporate,348049561540111,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,2011-03-19
2130,15205,2011-03-17,Critical,42,1753.51,0.02,Regular Air,155.72,39.98,9.2,Julia West,Northwest Territories,Northwest Territories,Corporate,372607583206232,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,2011-03-18
2161,15591,2012-06-06,Critical,31,426.34,0.0,Regular Air,73.53,12.58,5.16,Brad Eason,Northwest Territories,Northwest Territories,Small Business,344633457736620,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,2012-06-08
2206,15907,2011-04-11,High,36,1837.44,0.01,Delivery Truck,-1414.41,48.58,54.11,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,343541315627389,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,2011-04-13
2207,15907,2011-04-11,High,36,3722.29,0.04,Express Air,950.68,105.98,13.99,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,371201385327122,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,2011-04-14
2208,15907,2011-04-11,High,4,28.05,0.09,Regular Air,-5.41,7.04,2.17,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,342472390071684,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,2011-04-12
2209,15937,2012-11-06,Low,32,311.44,0.04,Regular Air,74.07,9.78,1.99,Monica Federle,Northwest Territories,Northwest Territories,Corporate,349640767529723,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,2012-11-10
2210,15937,2012-11-06,Low,17,215.65,0.01,Express Air,77.38,12.22,2.85,Monica Federle,Northwest Territories,Northwest Territories,Corporate,377157388081831,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,2012-11-15
2221,16039,2012-05-16,High,3,121.12,0.1,Regular Air,-118.82,43.98,1.99,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,342102518482931,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,2012-05-17
2246,16193,2012-04-09,Not Specified,8,300.2,0.0,Regular Air,6.410000000000011,34.76,8.22,Frank Price,Northwest Territories,Northwest Territories,Corporate,371330770005637,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2012-04-11
2247,16193,2012-04-09,Not Specified,29,1364.8025,0.07,Regular Air,-183.678,55.99,5.0,Frank Price,Northwest Territories,Northwest Territories,Corporate,372701213880951,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,2012-04-11
2281,16423,2012-08-05,Medium,19,128.21,0.05,Regular Air,-55.13,6.48,6.57,Bryan Davis,Northwest Territories,Northwest Territories,Corporate,372243078795164,Office Supplies,Paper,Xerox 20,Small Box,0.37,2012-08-07
2283,16451,2009-07-22,Not Specified,9,252.79,0.09,Regular Air,58.225,30.56,2.99,Don Jones,Northwest Territories,Northwest Territories,Corporate,375248130753777,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,2009-07-23
2294,16545,2010-05-09,Not Specified,10,50.97,0.09,Regular Air,4.45,5.16,0.73,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,373923373999863,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag,0.56,2010-05-11
2295,16545,2010-05-09,Not Specified,1,4.99,0.04,Regular Air,-3.06,3.68,1.32,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,346295690537666,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,2010-05-11
2296,16547,2009-02-18,Not Specified,30,10554.63,0.09,Delivery Truck,1240.25,355.98,58.92,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,347244609026717,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2009-02-20
2297,16547,2009-02-18,Not Specified,8,1749.64,0.04,Delivery Truck,-533.2320000000001,218.75,69.64,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,345735219035099,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2009-02-18
2316,16706,2012-06-27,High,47,1943.72,0.03,Regular Air,-1003.58,41.47,34.2,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,378693235998735,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2012-06-28
2317,16706,2012-06-27,High,6,18.37,0.01,Regular Air,-4.06,2.78,1.2,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,342241240598562,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,2012-06-28
2318,16706,2012-06-27,High,49,6175.777,0.07,Express Air,1881.5759999999998,155.99,3.9,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,375846059524408,Technology,Telephones and Communication,T39m,Small Box,0.55,2012-06-29
2323,16741,2010-09-30,Medium,6,157.97,0.01,Regular Air,-42.38,22.84,16.87,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,376254602526401,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2010-10-01
2346,16932,2010-04-15,Critical,25,144.84,0.09,Regular Air,-120.99,5.78,8.09,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,348323224673548,Office Supplies,Paper,Xerox 1924,Small Box,0.36,2010-04-16
2347,16932,2010-04-15,Critical,20,127.16,0.09,Regular Air,12.88,6.7,1.56,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,346101840281629,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,2010-04-15
2383,17283,2011-09-14,Not Specified,4,5472.12,0.06,Delivery Truck,-2816.3379,1360.14,14.7,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,374543141757234,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,2011-09-15
2384,17286,2010-09-21,High,7,1810.67,0.09,Delivery Truck,-541.87,270.98,50.0,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,340436067843644,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,2010-09-22
2402,17409,2010-08-17,Not Specified,31,633.56,0.09,Regular Air,-158.87,20.97,6.5,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,345207871948365,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,2010-08-19
2445,17764,2009-09-16,Low,27,644.4,0.04,Regular Air,-97.28,22.84,16.87,Don Miller,Northwest Territories,Northwest Territories,Home Office,342293168690863,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2009-09-16
2483,18080,2009-06-22,High,7,1211.98,0.1,Delivery Truck,-80.83,180.98,26.2,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,376027453467234,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,2009-06-23
2487,18113,2012-08-28,Not Specified,27,3316.08,0.08,Delivery Truck,-514.32,130.98,30.0,Becky Castell,Northwest Territories,Northwest Territories,Consumer,340408109725378,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,2012-08-30
2489,18144,2011-06-07,Critical,48,207.08,0.09,Regular Air,-131.82,4.28,5.17,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,340618643949645,Office Supplies,Paper,Xerox 1971,Small Box,0.4,2011-06-09
2490,18144,2011-06-07,Critical,8,234.28,0.09,Regular Air,-65.42,28.28,13.99,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,346479117009422,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,0.58,2011-06-09
2491,18144,2011-06-07,Critical,41,1779.8914999999997,0.09,Regular Air,-250.173,55.99,5.0,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,346823608725097,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2011-06-09
2520,18308,2009-10-09,Not Specified,30,114.12,0.05,Regular Air,15.725,3.8,1.49,Ann Chong,Northwest Territories,Northwest Territories,Corporate,347364136281351,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,2009-10-11
2521,18308,2009-10-09,Not Specified,15,436.05,0.09,Regular Air,-92.58,30.73,4.0,Ann Chong,Northwest Territories,Northwest Territories,Corporate,378038214026647,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,2009-10-09
2522,18308,2009-10-09,Not Specified,49,5247.4835,0.0,Regular Air,1465.866,125.99,8.08,Ann Chong,Northwest Territories,Northwest Territories,Corporate,376831324074891,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,2009-10-10
2615,18887,2010-12-05,Not Specified,9,173.417,0.0,Regular Air,18.234,20.99,0.99,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,375740474550520,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,2010-12-07
2624,19010,2009-06-07,Low,18,23792.93,0.0,Regular Air,10951.306499999999,1270.99,19.99,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,343155627668310,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,2009-06-09
2637,19078,2009-07-27,Critical,21,256.12,0.03,Regular Air,-18.19,11.97,4.98,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,347022979299605,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,2009-07-28
2643,19138,2011-09-05,Low,30,387.0,0.01,Express Air,-31.45,12.28,6.13,Carlos Daly,Northwest Territories,Northwest Territories,Home Office,341482083729564,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,2011-09-10
2726,19655,2009-01-11,High,31,1143.45,0.06,Regular Air,304.42,39.24,1.99,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,372408062671578,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51,2009-01-12
2727,19686,2010-08-15,Medium,2,42.31,0.06,Regular Air,-53.0787,17.98,8.51,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,376996994170350,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,2010-08-15
2728,19686,2010-08-15,Medium,11,152.67,0.04,Regular Air,12.7585,12.95,4.98,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,371681839032701,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,2010-08-17
2768,20007,2009-08-05,Not Specified,49,82.61,0.08,Regular Air,-46.25,1.68,1.57,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,341452833479794,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2009-08-06
2782,20071,2011-09-17,Medium,31,789.94,0.1,Delivery Truck,-190.41,25.98,14.36,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office,340743477284248,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2011-09-19
2796,20160,2011-10-22,Low,42,435.24,0.08,Express Air,174.89,10.31,1.79,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,348942507436933,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38,2011-10-24
